"venue_name","venue_type","venue_id","venue_postalcode","venue_location_long","venue_location_lat","venue_upcoming_event_total","event_name","event_type","event_id","event_date_start_date","event_date_status","event_seatmap_url","event_place_name","event_place_id","event_place_postalcode","event_place_location_lat","event_place_location_long","event_classification_segment_id","event_classification_segment_name","event_classification_genre_id","event_classification_genre_name","event_classification_subgenre_id","event_classification_subgenre_name"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Trail Blazers Fan Fest","event","vvG1HZ4sKlsKuN","2019-10-06","onsale","n/a","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAde","Basketball","KZazBEonSMnZfZ7vFJA","NBA"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","PKI: Phil Knight Invitational","event","vvG1HZ4lT_yPJ9","2019-11-12","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/94570s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAde","Basketball","KZazBEonSMnZfZ7vFJv","College"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","PKI: Phil Knight Invitational","event","vvG1HZ4lT_yPJ9","2019-11-12","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/94570s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAde","Basketball","KZazBEonSMnZfZ7vFJv","College"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4R5PVUHF","2020-02-29","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4R5PVUHF","2020-02-29","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Cirque Musica","event","vvG1HZ4m2c-74M","2019-11-24","onsale","n/a","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7n1","Circus & Specialty Acts","KZazBEonSMnZfZ7v7n1","Circus"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Cirque Musica","event","vvG1HZ4m2c-74M","2019-11-24","onsale","n/a","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7n1","Circus & Specialty Acts","KZazBEonSMnZfZ7v7n1","Circus"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGKw4A","2019-12-07","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGKw4A","2019-12-07","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4Rhqoa9I","2020-03-01","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4Rhqoa9I","2020-03-01","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4RhqGt9x","2020-02-29","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Monster Jam Triple Threat Series","event","vvG1HZ4RhqGt9x","2020-02-29","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/95133s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vA7k","Motorsports/Racing","KZazBEonSMnZfZ7vFt7","Motorsports/Racing"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGOe9j","2019-12-23","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGOe9j","2019-12-23","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGfw4F","2019-12-07","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGfw4F","2019-12-07","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGbe4p","2019-12-14","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGbe4p","2019-12-14","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Jack London Revue","venue","KovZpZAkttkA","97204","-122.67639","45.519514","48","Mel Brown B-3 Organ Group","event","rZ7HnEZ1Aa097P","2019-10-03","onsale","n/a","Jack London Revue","KovZpZAkttkA","97204","45.519514","-122.67639","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvE","Jazz","KZazBEonSMnZfZ7vkda","Jazz"
"Jack London Revue","venue","KovZpZAkttkA","97204","-122.67639","45.519514","48","Mel Brown B-3 Organ Group","event","rZ7HnEZ1Aa097P","2019-10-03","onsale","n/a","Jack London Revue","KovZpZAkttkA","97204","45.519514","-122.67639","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvE","Jazz","KZazBEonSMnZfZ7vkda","Jazz"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrG4x4u","2019-12-08","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrG4x4u","2019-12-08","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGbw4h","2019-12-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGbw4h","2019-12-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Brandon Wheat Kings","event","vvG1HZ4wmNA3ZL","2019-10-19","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Brandon Wheat Kings","event","vvG1HZ4wmNA3ZL","2019-10-19","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGp343","2019-12-13","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGp343","2019-12-13","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents ROAR(S)","event","vvG1HZ4R5nf6AW","2019-10-05","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents ROAR(S)","event","vvG1HZ4R5nf6AW","2019-10-05","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGjwp3","2019-12-21","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGjwp3","2019-12-21","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGr396","2019-12-22","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGr396","2019-12-22","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGhe4N","2019-12-20","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGhe4N","2019-12-20","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrG9e4f","2019-12-14","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrG9e4f","2019-12-14","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGjepe","2019-12-21","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker Feat. The Obt Orchestra","event","vvG1HZ4lrGjepe","2019-12-21","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents ROAR(S)","event","vvG1HZ4R5nfMkd","2019-10-06","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents ROAR(S)","event","vvG1HZ4R5nfMkd","2019-10-06","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Seattle Thunderbirds","event","vvG1HZ4wmPowd7","2019-11-02","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Seattle Thunderbirds","event","vvG1HZ4wmPowd7","2019-11-02","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGLe9o","2019-12-23","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrGLe9o","2019-12-23","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrG_x4q","2019-12-19","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Nutcracker","event","vvG1HZ4lrG_x4q","2019-12-19","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Sleeping Beauty","event","vvG1HZ4RhdCJ39","2020-02-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Sleeping Beauty","event","vvG1HZ4RhdCJ39","2020-02-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
"Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12","Teddy and the Rough Riders","event","Z7r9jZ1AerofS","2019-10-07","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other"
"Bunk Bar","venue","Z7r9jZadE1","97214","-122.642799","45.513901","12","Teddy and the Rough Riders","event","Z7r9jZ1AerofS","2019-10-07","onsale","n/a","Bunk Bar","Z7r9jZadE1","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAvl","Other","KZazBEonSMnZfZ7vk1I","Other"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Kamloops Blazers","event","vvG1HZ4wmJAwdx","2019-11-03","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Veterans Memorial Coliseum","venue","KovZpZAJ67kA","97208","-122.667442","45.533299","24","Portland Winterhawks vs. Kamloops Blazers","event","vvG1HZ4wmJAwdx","2019-11-03","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/58990s.gif","Veterans Memorial Coliseum","KovZpZAJ67kA","97208","45.533299","-122.667442","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Portland Winterhawks vs. Seattle Thunderbirds","event","vvG1HZ4wRh69RT","2019-12-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/80491s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Moda Center","venue","KovZpa6MXe","97227","-122.66645813","45.53118896","82","Portland Winterhawks vs. Seattle Thunderbirds","event","vvG1HZ4wRh69RT","2019-12-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/80491s.gif","Moda Center","KovZpa6MXe","97227","45.53118896","-122.6664581","KZFzniwnSyZfZ7v7nE","Sports","KnvZfZ7vAdI","Hockey","KZazBEonSMnZfZ7vFEt","Minor League"
"Bossanova Ballroom","venue","ZFr9jZkdea","97214","-122.642799","45.513901","3","Saliva","event","Z7r9jZ1AejSO7","2019-10-10","onsale","http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png","Bossanova Ballroom","ZFr9jZkdea","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAeA","Rock","KZazBEonSMnZfZ7v6kl","Hard Rock"
"Bossanova Ballroom","venue","ZFr9jZkdea","97214","-122.642799","45.513901","3","Saliva","event","Z7r9jZ1AejSO7","2019-10-10","onsale","http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5218-0-0-1-GAStage.png","Bossanova Ballroom","ZFr9jZkdea","97214","45.513901","-122.642799","KZFzniwnSyZfZ7v7nJ","Music","KnvZfZ7vAeA","Rock","KZazBEonSMnZfZ7v6kl","Hard Rock"
"Keller Auditorium","venue","KovZpZAEkdFA","97201","-122.679117","45.512731","42","Oregon Ballet Theatre Presents The Sleeping Beauty","event","vvG1HZ4RhdCJ39","2020-02-15","onsale","https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif","Keller Auditorium","KovZpZAEkdFA","97201","45.512731","-122.679117","KZFzniwnSyZfZ7v7na","Arts & Theatre","KnvZfZ7v7nI","Dance","KZazBEonSMnZfZ7v7nl","Dance"
